ID,ActivityHour,StepTotal,Calories,TotalIntensities,AverageIntensity
5553957443,05-01-2016 22:00,83,63,5,0.083333
5553957443,05-01-2016 23:00,0,55,0,0
5553957443,05-02-2016 00:00,0,55,0,0
5553957443,05-02-2016 01:00,0,55,0,0
5553957443,05-02-2016 02:00,8,56,1,0.016667
5553957443,05-02-2016 03:00,0,55,0,0
5553957443,05-02-2016 04:00,0,55,0,0
5553957443,05-02-2016 05:00,24,58,2,0.033333
5553957443,05-02-2016 06:00,831,118,34,0.566667
5553957443,05-02-2016 07:00,1649,136,27,0.45
5553957443,05-02-2016 08:00,345,74,8,0.133333
5553957443,05-02-2016 09:00,338,73,8,0.133333
5553957443,05-02-2016 10:00,332,75,8,0.133333
5553957443,05-02-2016 11:00,384,76,10,0.166667
5553957443,05-02-2016 12:00,143,65,5,0.083333
5553957443,05-02-2016 13:00,82,63,5,0.083333
5553957443,05-02-2016 14:00,103,61,3,0.05
5553957443,05-02-2016 15:00,108,63,4,0.066667
5553957443,05-02-2016 16:00,2457,219,94,1.566667
5553957443,05-02-2016 17:00,1386,186,51,0.85
5553957443,05-02-2016 18:00,1181,124,22,0.366667
5553957443,05-02-2016 19:00,102,75,12,0.2
5553957443,05-02-2016 20:00,140,71,10,0.166667
5553957443,05-02-2016 21:00,126,69,8,0.133333
5553957443,05-02-2016 22:00,30,58,2,0.033333
5553957443,05-02-2016 23:00,0,55,0,0
5553957443,05-03-2016 00:00,24,60,4,0.066667
5553957443,05-03-2016 01:00,8,56,1,0.016667
5553957443,05-03-2016 02:00,12,56,1,0.016667
5553957443,05-03-2016 03:00,5,56,1,0.016667
5553957443,05-03-2016 04:00,0,55,0,0
5553957443,05-03-2016 05:00,201,77,14,0.233333
5553957443,05-03-2016 06:00,1528,147,41,0.683333
5553957443,05-03-2016 07:00,833,99,17,0.283333
5553957443,05-03-2016 08:00,0,55,0,0
5553957443,05-03-2016 09:00,106,64,5,0.083333
5553957443,05-03-2016 10:00,204,68,7,0.116667
5553957443,05-03-2016 11:00,70,62,4,0.066667
5553957443,05-03-2016 12:00,612,92,17,0.283333
5553957443,05-03-2016 13:00,68,58,1,0.016667
5553957443,05-03-2016 14:00,0,56,0,0
5553957443,05-03-2016 15:00,25,58,2,0.033333
5553957443,05-03-2016 16:00,1613,176,64,1.066667
5553957443,05-03-2016 17:00,2518,195,72,1.2
5553957443,05-03-2016 18:00,797,106,21,0.35
5553957443,05-03-2016 19:00,1502,133,42,0.7
5553957443,05-03-2016 20:00,1362,136,34,0.566667
5553957443,05-03-2016 21:00,84,67,7,0.116667
5553957443,05-03-2016 22:00,986,106,17,0.283333
5553957443,05-03-2016 23:00,263,76,11,0.183333
5553957443,05-04-2016 00:00,244,75,11,0.183333
5553957443,05-04-2016 01:00,0,55,0,0
5553957443,05-04-2016 02:00,10,56,1,0.016667
5553957443,05-04-2016 03:00,0,56,0,0
5553957443,05-04-2016 04:00,0,55,0,0
5553957443,05-04-2016 05:00,0,55,0,0
5553957443,05-04-2016 06:00,66,61,4,0.066667
5553957443,05-04-2016 07:00,0,56,0,0
5553957443,05-04-2016 08:00,61,64,6,0.1
5553957443,05-04-2016 09:00,61,60,3,0.05
5553957443,05-04-2016 10:00,83,63,5,0.083333
5553957443,05-04-2016 11:00,23,57,1,0.016667
5553957443,05-04-2016 12:00,116,67,7,0.116667
5553957443,05-04-2016 13:00,118,68,9,0.15
5553957443,05-04-2016 14:00,321,87,20,0.333333
5553957443,05-04-2016 15:00,578,99,24,0.4
5553957443,05-04-2016 16:00,454,88,17,0.283333
5553957443,05-04-2016 17:00,432,100,29,0.483333
5553957443,05-04-2016 18:00,557,99,25,0.416667
5553957443,05-04-2016 19:00,566,105,30,0.5
5553957443,05-04-2016 20:00,111,66,6,0.1
5553957443,05-04-2016 21:00,345,86,19,0.316667
5553957443,05-04-2016 22:00,103,65,7,0.116667
5553957443,05-04-2016 23:00,0,55,0,0
5553957443,05-05-2016 00:00,0,55,0,0
5553957443,05-05-2016 01:00,10,56,1,0.016667
5553957443,05-05-2016 02:00,0,55,0,0
5553957443,05-05-2016 03:00,0,55,0,0
5553957443,05-05-2016 04:00,0,55,0,0
5553957443,05-05-2016 05:00,5,56,1,0.016667
5553957443,05-05-2016 06:00,262,85,19,0.316667
5553957443,05-05-2016 07:00,1366,129,30,0.5
5553957443,05-05-2016 08:00,1683,141,45,0.75
5553957443,05-05-2016 09:00,376,77,10,0.166667
5553957443,05-05-2016 10:00,42,59,2,0.033333
5553957443,05-05-2016 11:00,51,61,3,0.05
5553957443,05-05-2016 12:00,262,73,9,0.15
5553957443,05-05-2016 13:00,203,69,6,0.1
5553957443,05-05-2016 14:00,585,87,13,0.216667
5553957443,05-05-2016 15:00,90,61,3,0.05
5553957443,05-05-2016 16:00,2951,203,80,1.333333
5553957443,05-05-2016 17:00,3133,219,87,1.45
5553957443,05-05-2016 18:00,874,100,14,0.233333
5553957443,05-05-2016 19:00,744,98,25,0.416667
5553957443,05-05-2016 20:00,1061,131,43,0.716667
5553957443,05-05-2016 21:00,271,85,19,0.316667
5553957443,05-05-2016 22:00,348,88,20,0.333333
5553957443,05-05-2016 23:00,14,56,1,0.016667
5553957443,05-06-2016 00:00,0,55,0,0
5553957443,05-06-2016 01:00,0,55,0,0
5553957443,05-06-2016 02:00,0,55,0,0
5553957443,05-06-2016 03:00,13,57,1,0.016667
5553957443,05-06-2016 04:00,86,62,4,0.066667
5553957443,05-06-2016 05:00,7,56,1,0.016667
5553957443,05-06-2016 06:00,225,75,12,0.2
5553957443,05-06-2016 07:00,1506,143,38,0.633333
5553957443,05-06-2016 08:00,2054,147,52,0.866667
5553957443,05-06-2016 09:00,21,60,3,0.05
5553957443,05-06-2016 10:00,4,58,1,0.016667
5553957443,05-06-2016 11:00,68,62,4,0.066667
5553957443,05-06-2016 12:00,280,72,9,0.15
5553957443,05-06-2016 13:00,52,59,2,0.033333
5553957443,05-06-2016 14:00,339,83,17,0.283333
5553957443,05-06-2016 15:00,75,60,3,0.05
5553957443,05-06-2016 16:00,0,55,0,0
5553957443,05-06-2016 17:00,2042,155,56,0.933333
5553957443,05-06-2016 18:00,897,119,31,0.516667
5553957443,05-06-2016 19:00,1142,129,31,0.516667
5553957443,05-06-2016 20:00,293,89,21,0.35
5553957443,05-06-2016 21:00,31,58,2,0.033333
5553957443,05-06-2016 22:00,497,96,22,0.366667
5553957443,05-06-2016 23:00,0,55,0,0
5553957443,05-07-2016 00:00,0,55,0,0
5553957443,05-07-2016 01:00,7,56,1,0.016667
5553957443,05-07-2016 02:00,0,55,0,0
5553957443,05-07-2016 03:00,0,55,0,0
5553957443,05-07-2016 04:00,0,55,0,0
5553957443,05-07-2016 05:00,0,55,0,0
5553957443,05-07-2016 06:00,0,55,0,0
5553957443,05-07-2016 07:00,102,66,6,0.1
5553957443,05-07-2016 08:00,0,55,0,0
5553957443,05-07-2016 09:00,0,55,0,0
5553957443,05-07-2016 10:00,0,55,0,0
5553957443,05-07-2016 11:00,0,55,0,0
5553957443,05-07-2016 12:00,0,55,0,0
5553957443,05-07-2016 13:00,0,55,0,0
5553957443,05-07-2016 14:00,80,60,2,0.033333
5553957443,05-07-2016 15:00,0,55,0,0
5553957443,05-07-2016 16:00,0,55,0,0
5553957443,05-07-2016 17:00,98,74,10,0.166667
5553957443,05-07-2016 18:00,550,94,20,0.333333
5553957443,05-07-2016 19:00,144,70,9,0.15
5553957443,05-07-2016 20:00,56,66,6,0.1
5553957443,05-07-2016 21:00,294,76,10,0.166667
5553957443,05-07-2016 22:00,336,88,19,0.316667
5553957443,05-07-2016 23:00,201,75,13,0.216667
5553957443,05-08-2016 00:00,0,55,0,0
5553957443,05-08-2016 01:00,0,55,0,0
5553957443,05-08-2016 02:00,0,55,0,0
5553957443,05-08-2016 03:00,0,55,0,0
5553957443,05-08-2016 04:00,42,60,3,0.05
5553957443,05-08-2016 05:00,9,56,1,0.016667
5553957443,05-08-2016 06:00,7,57,1,0.016667
5553957443,05-08-2016 07:00,0,55,0,0
5553957443,05-08-2016 08:00,0,55,0,0
5553957443,05-08-2016 09:00,123,68,8,0.133333
5553957443,05-08-2016 10:00,350,92,23,0.383333
5553957443,05-08-2016 11:00,9,58,1,0.016667
5553957443,05-08-2016 12:00,1969,151,35,0.583333
5553957443,05-08-2016 13:00,870,102,26,0.433333
5553957443,05-08-2016 14:00,52,65,6,0.1
5553957443,05-08-2016 15:00,111,70,10,0.166667
5553957443,05-08-2016 16:00,287,86,20,0.333333
5553957443,05-08-2016 17:00,269,78,13,0.216667
5553957443,05-08-2016 18:00,638,101,24,0.4
5553957443,05-08-2016 19:00,767,121,37,0.616667
5553957443,05-08-2016 20:00,247,72,9,0.15
5553957443,05-08-2016 21:00,324,85,17,0.283333
5553957443,05-08-2016 22:00,9,56,1,0.016667
5553957443,05-08-2016 23:00,0,55,0,0
5553957443,05-09-2016 00:00,43,60,3,0.05
5553957443,05-09-2016 01:00,5,56,1,0.016667
5553957443,05-09-2016 02:00,0,55,0,0
5553957443,05-09-2016 03:00,8,56,1,0.016667
5553957443,05-09-2016 04:00,0,55,0,0
5553957443,05-09-2016 05:00,0,55,0,0
5553957443,05-09-2016 06:00,539,104,29,0.483333
5553957443,05-09-2016 07:00,1782,150,42,0.7
5553957443,05-09-2016 08:00,1470,123,37,0.616667
5553957443,05-09-2016 09:00,20,58,1,0.016667
5553957443,05-09-2016 10:00,232,74,10,0.166667
5553957443,05-09-2016 11:00,153,67,6,0.1
5553957443,05-09-2016 12:00,125,67,6,0.1
5553957443,05-09-2016 13:00,17,59,2,0.033333
5553957443,05-09-2016 14:00,4,57,1,0.016667
5553957443,05-09-2016 15:00,0,56,0,0
5553957443,05-09-2016 16:00,1736,233,83,1.383333
5553957443,05-09-2016 17:00,722,260,99,1.65
5553957443,05-09-2016 18:00,2661,178,54,0.9
5553957443,05-09-2016 19:00,1283,152,51,0.85
5553957443,05-09-2016 20:00,443,97,25,0.416667
5553957443,05-09-2016 21:00,261,76,12,0.2
5553957443,05-09-2016 22:00,107,68,9,0.15
5553957443,05-09-2016 23:00,0,55,0,0
5553957443,05-10-2016 00:00,0,55,0,0
5553957443,05-10-2016 01:00,0,55,0,0
5553957443,05-10-2016 02:00,0,55,0,0
5553957443,05-10-2016 03:00,61,61,4,0.066667
5553957443,05-10-2016 04:00,0,55,0,0
5553957443,05-10-2016 05:00,0,55,0,0
5553957443,05-10-2016 06:00,737,119,37,0.616667
5553957443,05-10-2016 07:00,2830,179,58,0.966667
5553957443,05-10-2016 08:00,15,59,2,0.033333
5553957443,05-10-2016 09:00,0,56,0,0
5553957443,05-10-2016 10:00,7,57,1,0.016667
5553957443,05-10-2016 11:00,2690,236,102,1.7
5553957443,05-10-2016 12:00,3160,248,103,1.716667
5553957443,05-10-2016 13:00,97,73,9,0.15
5553957443,05-10-2016 14:00,0,56,0,0
5553957443,05-10-2016 15:00,38,61,3,0.05
5553957443,05-10-2016 16:00,152,71,10,0.166667
5553957443,05-10-2016 17:00,2245,160,60,1
5553957443,05-10-2016 18:00,969,120,27,0.45
5553957443,05-10-2016 19:00,309,86,18,0.3
5553957443,05-10-2016 20:00,497,98,24,0.4
5553957443,05-10-2016 21:00,1098,116,24,0.4
5553957443,05-10-2016 22:00,971,114,25,0.416667
5553957443,05-10-2016 23:00,439,92,21,0.35
5553957443,05-11-2016 00:00,109,64,5,0.083333
5553957443,05-11-2016 01:00,0,55,0,0
5553957443,05-11-2016 02:00,6,56,1,0.016667
5553957443,05-11-2016 03:00,0,55,0,0
5553957443,05-11-2016 04:00,0,55,0,0
5553957443,05-11-2016 05:00,0,55,0,0
5553957443,05-11-2016 06:00,5,56,1,0.016667
5553957443,05-11-2016 07:00,0,55,0,0
5553957443,05-11-2016 08:00,407,83,14,0.233333
5553957443,05-11-2016 09:00,79,64,5,0.083333
5553957443,05-11-2016 10:00,455,91,20,0.333333
5553957443,05-11-2016 11:00,69,69,9,0.15
5553957443,05-11-2016 12:00,392,90,21,0.35
5553957443,05-11-2016 13:00,9,57,2,0.033333
5553957443,05-11-2016 14:00,532,99,25,0.416667
5553957443,05-11-2016 15:00,523,91,16,0.266667
5553957443,05-11-2016 16:00,302,75,9,0.15
5553957443,05-11-2016 17:00,10,57,1,0.016667
5553957443,05-11-2016 18:00,469,93,21,0.35
5553957443,05-11-2016 19:00,745,92,11,0.183333
5553957443,05-11-2016 20:00,441,82,12,0.2
5553957443,05-11-2016 21:00,344,88,21,0.35
5553957443,05-11-2016 22:00,0,55,0,0
5553957443,05-11-2016 23:00,29,57,1,0.016667
5553957443,05-12-2016 00:00,11,56,1,0.016667
5553957443,05-12-2016 01:00,9,56,1,0.016667
5553957443,05-12-2016 02:00,24,60,4,0.066667
5553957443,05-12-2016 03:00,0,55,0,0
5553957443,05-12-2016 04:00,0,55,0,0
5553957443,05-12-2016 05:00,55,60,3,0.05
5553957443,05-12-2016 06:00,312,89,21,0.35
5553957443,05-12-2016 07:00,2710,175,54,0.9
5553957443,05-12-2016 08:00,0,55,0,0
5553957443,05-12-2016 09:00,0,55,0,0
5577150313,04-12-2016 00:00,0,78,0,0
5577150313,04-12-2016 01:00,0,78,0,0
5577150313,04-12-2016 02:00,0,78,0,0
5577150313,04-12-2016 03:00,0,78,0,0
5577150313,04-12-2016 04:00,0,78,0,0
5577150313,04-12-2016 05:00,31,84,3,0.05
5577150313,04-12-2016 06:00,2073,456,126,2.1
5577150313,04-12-2016 07:00,112,143,20,0.333333
5577150313,04-12-2016 08:00,339,123,9,0.15
5577150313,04-12-2016 09:00,120,121,14,0.233333
5577150313,04-12-2016 10:00,276,188,23,0.383333
5577150313,04-12-2016 11:00,1434,263,49,0.816667
5577150313,04-12-2016 12:00,58,106,5,0.083333
5577150313,04-12-2016 13:00,142,109,4,0.066667
5577150313,04-12-2016 14:00,14,100,1,0.016667
5577150313,04-12-2016 15:00,200,118,7,0.116667
5577150313,04-12-2016 16:00,1653,263,52,0.866667
5577150313,04-12-2016 17:00,229,140,15,0.25
5577150313,04-12-2016 18:00,222,113,8,0.133333
5577150313,04-12-2016 19:00,875,303,79,1.316667
5577150313,04-12-2016 20:00,216,128,8,0.133333
5577150313,04-12-2016 21:00,105,98,5,0.083333
5577150313,04-12-2016 22:00,36,83,2,0.033333
5577150313,04-12-2016 23:00,0,77,0,0
5577150313,4/13/2016 12:00:00 AM,0,78,0,0
5577150313,4/13/2016 1:00:00 AM,0,78,0,0
5577150313,4/13/2016 2:00:00 AM,6,80,1,0.016667
5577150313,4/13/2016 3:00:00 AM,8,79,1,0.016667
5577150313,4/13/2016 4:00:00 AM,64,84,2,0.033333
5577150313,4/13/2016 5:00:00 AM,32,86,4,0.066667
5577150313,4/13/2016 6:00:00 AM,1908,241,49,0.816667
5577150313,4/13/2016 7:00:00 AM,219,106,9,0.15
5577150313,4/13/2016 8:00:00 AM,366,113,11,0.183333
5577150313,4/13/2016 9:00:00 AM,71,92,5,0.083333
5577150313,4/13/2016 10:00:00 AM,285,117,14,0.233333
5577150313,4/13/2016 11:00:00 AM,467,117,9,0.15
5577150313,4/13/2016 12:00:00 PM,0,77,0,0
5577150313,4/13/2016 1:00:00 PM,0,77,0,0
5577150313,4/13/2016 2:00:00 PM,0,77,0,0
5577150313,4/13/2016 3:00:00 PM,0,77,0,0
5577150313,4/13/2016 4:00:00 PM,0,77,0,0
5577150313,4/13/2016 5:00:00 PM,420,171,30,0.5
5577150313,4/13/2016 6:00:00 PM,0,90,0,0
5577150313,4/13/2016 7:00:00 PM,339,115,11,0.183333
5577150313,4/13/2016 8:00:00 PM,869,273,62,1.033333
5577150313,4/13/2016 9:00:00 PM,23,92,3,0.05
5577150313,4/13/2016 10:00:00 PM,0,77,0,0
5577150313,4/13/2016 11:00:00 PM,0,78,0,0
5577150313,4/14/2016 12:00:00 AM,72,85,3,0.05
5577150313,4/14/2016 1:00:00 AM,0,77,0,0
5577150313,4/14/2016 2:00:00 AM,0,78,0,0
5577150313,4/14/2016 3:00:00 AM,0,78,0,0
5577150313,4/14/2016 4:00:00 AM,6,79,1,0.016667
5577150313,4/14/2016 5:00:00 AM,158,107,11,0.183333
5577150313,4/14/2016 6:00:00 AM,1410,414,116,1.933333
5577150313,4/14/2016 7:00:00 AM,430,166,27,0.45
5577150313,4/14/2016 8:00:00 AM,98,110,3,0.05
5577150313,4/14/2016 9:00:00 AM,124,113,6,0.1
5577150313,4/14/2016 10:00:00 AM,0,93,0,0
5577150313,4/14/2016 11:00:00 AM,1444,354,70,1.166667
5577150313,4/14/2016 12:00:00 PM,267,140,15,0.25
5577150313,4/14/2016 1:00:00 PM,169,122,8,0.133333
5577150313,4/14/2016 2:00:00 PM,1489,574,134,2.233333
5577150313,4/14/2016 3:00:00 PM,870,303,65,1.083333
5577150313,4/14/2016 4:00:00 PM,582,293,67,1.116667
5577150313,4/14/2016 5:00:00 PM,205,143,10,0.166667
5577150313,4/14/2016 6:00:00 PM,119,107,4,0.066667
5577150313,4/14/2016 7:00:00 PM,688,240,29,0.483333
5577150313,4/14/2016 8:00:00 PM,351,154,15,0.25
5577150313,4/14/2016 9:00:00 PM,100,107,5,0.083333
5577150313,4/14/2016 10:00:00 PM,14,82,1,0.016667
5577150313,4/14/2016 11:00:00 PM,0,78,0,0
5577150313,4/15/2016 12:00:00 AM,48,83,3,0.05
5577150313,4/15/2016 1:00:00 AM,0,78,0,0
5577150313,4/15/2016 2:00:00 AM,5,78,1,0.016667
5577150313,4/15/2016 3:00:00 AM,6,78,1,0.016667
5577150313,4/15/2016 4:00:00 AM,9,79,1,0.016667
5577150313,4/15/2016 5:00:00 AM,787,153,16,0.266667
5577150313,4/15/2016 6:00:00 AM,1822,425,113,1.883333
5577150313,4/15/2016 7:00:00 AM,239,173,25,0.416667
5577150313,4/15/2016 8:00:00 AM,215,118,12,0.2
5577150313,4/15/2016 9:00:00 AM,199,126,13,0.216667
5577150313,4/15/2016 10:00:00 AM,291,116,8,0.133333
5577150313,4/15/2016 11:00:00 AM,1295,230,48,0.8
5577150313,4/15/2016 12:00:00 PM,255,170,22,0.366667
5577150313,4/15/2016 1:00:00 PM,581,158,19,0.316667
5577150313,4/15/2016 2:00:00 PM,634,181,39,0.65
5577150313,4/15/2016 3:00:00 PM,1940,284,71,1.183333
5577150313,4/15/2016 4:00:00 PM,288,160,16,0.266667
5577150313,4/15/2016 5:00:00 PM,106,93,5,0.083333
5577150313,4/15/2016 6:00:00 PM,785,229,54,0.9
5577150313,4/15/2016 7:00:00 PM,1431,380,92,1.533333
5577150313,4/15/2016 8:00:00 PM,1102,347,88,1.466667
5577150313,4/15/2016 9:00:00 PM,4,95,1,0.016667
5577150313,4/15/2016 10:00:00 PM,45,93,4,0.066667
5577150313,4/15/2016 11:00:00 PM,0,76,0,0
5577150313,4/16/2016 12:00:00 AM,68,87,4,0.066667
5577150313,4/16/2016 1:00:00 AM,4,78,1,0.016667
5577150313,4/16/2016 2:00:00 AM,62,85,3,0.05
5577150313,4/16/2016 3:00:00 AM,5,78,1,0.016667
5577150313,4/16/2016 4:00:00 AM,0,77,0,0
5577150313,4/16/2016 5:00:00 AM,0,77,0,0
5577150313,4/16/2016 6:00:00 AM,2088,284,74,1.233333
5577150313,4/16/2016 7:00:00 AM,1525,371,114,1.9
5577150313,4/16/2016 8:00:00 AM,85,94,5,0.083333
5577150313,4/16/2016 9:00:00 AM,4,84,1,0.016667
5577150313,4/16/2016 10:00:00 AM,1526,335,78,1.3
5577150313,4/16/2016 11:00:00 AM,964,225,59,0.983333
5577150313,4/16/2016 12:00:00 PM,316,169,34,0.566667
5577150313,4/16/2016 1:00:00 PM,1173,421,125,2.083333
5577150313,4/16/2016 2:00:00 PM,3729,612,180,3
5577150313,4/16/2016 3:00:00 PM,457,155,26,0.433333
5577150313,4/16/2016 4:00:00 PM,173,107,8,0.133333
5577150313,4/16/2016 5:00:00 PM,471,157,22,0.366667
5577150313,4/16/2016 6:00:00 PM,715,237,54,0.9
5577150313,4/16/2016 7:00:00 PM,648,198,23,0.383333
5577150313,4/16/2016 8:00:00 PM,241,111,9,0.15
5577150313,4/16/2016 9:00:00 PM,0,76,0,0
5577150313,4/16/2016 10:00:00 PM,7,78,1,0.016667
5577150313,4/16/2016 11:00:00 PM,0,76,0,0
5577150313,4/17/2016 12:00:00 AM,8,78,1,0.016667
5577150313,4/17/2016 1:00:00 AM,0,76,0,0
5577150313,4/17/2016 2:00:00 AM,62,83,3,0.05
5577150313,4/17/2016 3:00:00 AM,0,76,0,0
5577150313,4/17/2016 4:00:00 AM,7,78,1,0.016667
5577150313,4/17/2016 5:00:00 AM,8,78,1,0.016667
5577150313,4/17/2016 6:00:00 AM,569,249,67,1.116667
5577150313,4/17/2016 7:00:00 AM,2249,464,96,1.6
5577150313,4/17/2016 8:00:00 AM,312,150,23,0.383333
5577150313,4/17/2016 9:00:00 AM,807,257,41,0.683333
5577150313,4/17/2016 10:00:00 AM,1034,237,56,0.933333
5577150313,4/17/2016 11:00:00 AM,1091,355,99,1.65
5577150313,4/17/2016 12:00:00 PM,2035,562,152,2.533333
5577150313,4/17/2016 1:00:00 PM,1695,405,116,1.933333
5577150313,4/17/2016 2:00:00 PM,401,189,37,0.616667
5577150313,4/17/2016 3:00:00 PM,222,140,15,0.25
5577150313,4/17/2016 4:00:00 PM,23,99,2,0.033333
5577150313,4/17/2016 5:00:00 PM,6,97,1,0.016667
5577150313,4/17/2016 6:00:00 PM,401,172,35,0.583333
5577150313,4/17/2016 7:00:00 PM,186,106,8,0.133333
5577150313,4/17/2016 8:00:00 PM,382,162,22,0.366667
5577150313,4/17/2016 9:00:00 PM,719,284,56,0.933333
5577150313,4/17/2016 10:00:00 PM,14,78,1,0.016667
5577150313,4/17/2016 11:00:00 PM,0,76,0,0
5577150313,4/18/2016 12:00:00 AM,0,76,0,0
5577150313,4/18/2016 1:00:00 AM,0,76,0,0
5577150313,4/18/2016 2:00:00 AM,0,76,0,0
5577150313,4/18/2016 3:00:00 AM,0,76,0,0
5577150313,4/18/2016 4:00:00 AM,0,76,0,0
5577150313,4/18/2016 5:00:00 AM,11,78,1,0.016667
5577150313,4/18/2016 6:00:00 AM,0,77,0,0
5577150313,4/18/2016 7:00:00 AM,223,115,12,0.2
5577150313,4/18/2016 8:00:00 AM,41,100,4,0.066667
5577150313,4/18/2016 9:00:00 AM,4181,424,128,2.133333
5577150313,4/18/2016 10:00:00 AM,2539,544,172,2.866667
5577150313,4/18/2016 11:00:00 AM,11,128,12,0.2
5577150313,4/18/2016 12:00:00 PM,53,113,7,0.116667
5577150313,4/18/2016 1:00:00 PM,7,81,1,0.016667
5577150313,4/18/2016 2:00:00 PM,631,189,21,0.35
5577150313,4/18/2016 3:00:00 PM,56,193,13,0.216667
5577150313,4/18/2016 4:00:00 PM,419,149,11,0.183333
5577150313,4/18/2016 5:00:00 PM,134,112,6,0.1
5577150313,4/18/2016 6:00:00 PM,866,223,48,0.8
5577150313,4/18/2016 7:00:00 PM,362,268,68,1.133333
5577150313,4/18/2016 8:00:00 PM,96,145,16,0.266667
5577150313,4/18/2016 9:00:00 PM,248,138,14,0.233333
5577150313,4/18/2016 10:00:00 PM,0,83,0,0
5577150313,4/18/2016 11:00:00 PM,15,85,2,0.033333
5577150313,4/19/2016 12:00:00 AM,0,80,0,0
5577150313,4/19/2016 1:00:00 AM,0,79,0,0
5577150313,4/19/2016 2:00:00 AM,0,80,0,0
5577150313,4/19/2016 3:00:00 AM,0,76,0,0
5577150313,4/19/2016 4:00:00 AM,0,77,0,0
5577150313,4/19/2016 5:00:00 AM,0,76,0,0
5577150313,4/19/2016 6:00:00 AM,38,87,3,0.05
5577150313,4/19/2016 7:00:00 AM,3910,359,115,1.916667
5577150313,4/19/2016 8:00:00 AM,1704,247,65,1.083333
5577150313,4/19/2016 9:00:00 AM,9,102,2,0.033333
5577150313,4/19/2016 10:00:00 AM,176,123,8,0.133333
5577150313,4/19/2016 11:00:00 AM,69,106,5,0.083333
5577150313,4/19/2016 12:00:00 PM,929,187,19,0.316667
5577150313,4/19/2016 1:00:00 PM,257,139,16,0.266667
5577150313,4/19/2016 2:00:00 PM,2181,314,81,1.35
5577150313,4/19/2016 3:00:00 PM,393,203,21,0.35
5577150313,4/19/2016 4:00:00 PM,249,167,20,0.333333
5577150313,4/19/2016 5:00:00 PM,0,101,0,0
5577150313,4/19/2016 6:00:00 PM,142,114,8,0.133333
5577150313,4/19/2016 7:00:00 PM,114,102,5,0.083333
5577150313,4/19/2016 8:00:00 PM,2303,414,105,1.75
5577150313,4/19/2016 9:00:00 PM,74,104,5,0.083333
5577150313,4/19/2016 10:00:00 PM,14,82,2,0.033333
5577150313,4/19/2016 11:00:00 PM,12,81,1,0.016667
5577150313,4/20/2016 12:00:00 AM,0,78,0,0
5577150313,4/20/2016 1:00:00 AM,0,76,0,0
5577150313,4/20/2016 2:00:00 AM,6,78,1,0.016667
5577150313,4/20/2016 3:00:00 AM,4,78,1,0.016667
5577150313,4/20/2016 4:00:00 AM,9,78,1,0.016667
5577150313,4/20/2016 5:00:00 AM,0,76,0,0
5577150313,4/20/2016 6:00:00 AM,0,76,0,0
5577150313,4/20/2016 7:00:00 AM,0,76,0,0
5577150313,4/20/2016 8:00:00 AM,4000,430,124,2.066667
5577150313,4/20/2016 9:00:00 AM,702,240,46,0.766667
5577150313,4/20/2016 10:00:00 AM,536,218,42,0.7
5577150313,4/20/2016 11:00:00 AM,307,149,29,0.483333
5577150313,4/20/2016 12:00:00 PM,283,169,30,0.5
5577150313,4/20/2016 1:00:00 PM,499,148,17,0.283333
5577150313,4/20/2016 2:00:00 PM,343,138,12,0.2
5577150313,4/20/2016 3:00:00 PM,5,95,1,0.016667
5577150313,4/20/2016 4:00:00 PM,353,149,12,0.2
5577150313,4/20/2016 5:00:00 PM,60,106,7,0.116667
5577150313,4/20/2016 6:00:00 PM,342,147,21,0.35
5577150313,4/20/2016 7:00:00 PM,435,190,41,0.683333
5577150313,4/20/2016 8:00:00 PM,281,135,12,0.2
5577150313,4/20/2016 9:00:00 PM,27,83,2,0.033333
5577150313,4/20/2016 10:00:00 PM,83,96,5,0.083333
5577150313,4/20/2016 11:00:00 PM,55,82,2,0.033333
5577150313,4/21/2016 12:00:00 AM,0,79,0,0
5577150313,4/21/2016 1:00:00 AM,0,76,0,0
5577150313,4/21/2016 2:00:00 AM,5,79,1,0.016667
5577150313,4/21/2016 3:00:00 AM,6,78,1,0.016667
5577150313,4/21/2016 4:00:00 AM,0,76,0,0
5577150313,4/21/2016 5:00:00 AM,5,79,1,0.016667
5577150313,4/21/2016 6:00:00 AM,2017,511,154,2.566667
5577150313,4/21/2016 7:00:00 AM,326,182,34,0.566667
5577150313,4/21/2016 8:00:00 AM,382,136,11,0.183333
5577150313,4/21/2016 9:00:00 AM,230,131,12,0.2
5577150313,4/21/2016 10:00:00 AM,0,97,0,0
5577150313,4/21/2016 11:00:00 AM,1738,334,70,1.166667
5577150313,4/21/2016 12:00:00 PM,64,108,7,0.116667
5577150313,4/21/2016 1:00:00 PM,236,149,11,0.183333
5577150313,4/21/2016 2:00:00 PM,1409,241,46,0.766667
5577150313,4/21/2016 3:00:00 PM,2020,336,88,1.466667
5577150313,4/21/2016 4:00:00 PM,477,288,62,1.033333
5577150313,4/21/2016 5:00:00 PM,640,265,56,0.933333
5577150313,4/21/2016 6:00:00 PM,101,112,7,0.116667
5577150313,4/21/2016 7:00:00 PM,788,272,71,1.183333
5577150313,4/21/2016 8:00:00 PM,239,131,10,0.166667
5577150313,4/21/2016 9:00:00 PM,8,80,1,0.016667
5577150313,4/21/2016 10:00:00 PM,139,102,10,0.166667
5577150313,4/21/2016 11:00:00 PM,0,77,0,0
